time/s	<Ewe/V>	I/mA	
5,271552282293691E+003	6,8703443E-001	2,0010448E+000
5,271652282292489E+003	6,8714470E-001	1,9978676E+000
5,271752282291272E+003	6,8714613E-001	1,9946904E+000
5,271852282290056E+003	6,8715304E-001	2,0048575E+000
5,271952282288854E+003	6,8712431E-001	1,9978676E+000
5,272052282287637E+003	6,8722290E-001	2,0035865E+000
5,272152282286435E+003	6,8725747E-001	2,0004094E+000
5,272252282285219E+003	6,8725979E-001	2,0004094E+000
5,272352282284002E+003	6,8699080E-001	2,0048575E+000
5,272452282282800E+003	6,8699181E-001	1,9991385E+000
5,272552282281584E+003	6,8721527E-001	2,0010448E+000
5,272652282280382E+003	6,8710095E-001	1,9985032E+000
5,272752282279165E+003	6,8711519E-001	2,0093055E+000
5,272852282277949E+003	6,8729341E-001	1,9908779E+000
5,272952282276747E+003	6,8724722E-001	2,0099409E+000
5,273052282275530E+003	6,8707329E-001	1,9953259E+000
5,273152282274328E+003	6,8713456E-001	1,9997739E+000
5,273252282273112E+003	6,8709522E-001	2,0080347E+000
5,273352282271895E+003	6,8701297E-001	2,0067637E+000
5,273452282270693E+003	6,8700039E-001	2,0029511E+000
5,273552282269477E+003	6,8707007E-001	2,0010448E+000
5,273652282268275E+003	6,8724978E-001	2,0105762E+000
5,273752282267058E+003	6,8711889E-001	1,9953259E+000
5,273852282265842E+003	6,8710303E-001	2,0010448E+000
5,273952282264640E+003	6,8718266E-001	1,9985032E+000
5,274052282263423E+003	6,8712437E-001	2,0016801E+000
5,274152282262221E+003	6,8720609E-001	2,0061283E+000
5,274252282261004E+003	6,8708479E-001	1,9997739E+000
5,274352282259788E+003	6,8708467E-001	2,0016801E+000
5,274452282258586E+003	6,8724215E-001	1,9965969E+000
5,274552282257369E+003	6,8709731E-001	1,9965969E+000
5,274652282256167E+003	6,8706709E-001	1,9946904E+000
5,274752282254951E+003	6,8723416E-001	1,9991385E+000
5,274852282253734E+003	6,8714464E-001	2,0010448E+000
5,274952282252532E+003	6,8709785E-001	2,0054927E+000
5,275052282251316E+003	6,8711072E-001	1,9997739E+000
5,275152282250114E+003	6,8729663E-001	2,0080347E+000
5,275252282248897E+003	6,8711919E-001	2,0016801E+000
5,275352282247681E+003	6,8709314E-001	2,0048575E+000
5,275452282246479E+003	6,8711430E-001	2,0137534E+000
5,275552282245262E+003	6,8729579E-001	2,0023158E+000
5,275652282244060E+003	6,8705690E-001	2,0023158E+000
5,275752282242844E+003	6,8706965E-001	1,9972322E+000
5,275852282241627E+003	6,8711442E-001	2,0061283E+000
5,275952282240425E+003	6,8715489E-001	2,0067637E+000
5,276052282239209E+003	6,8703079E-001	1,9965969E+000
5,276152282238007E+003	6,8708616E-001	2,0004094E+000
5,276252282236790E+003	6,8706191E-001	1,9965969E+000
5,276352282235574E+003	6,8717271E-001	1,9953259E+000
5,276452282234372E+003	6,8702441E-001	1,9927841E+000
5,276552282233155E+003	6,8712974E-001	1,9965969E+000
5,276652282231953E+003	6,8708086E-001	1,9991385E+000
5,276752282230736E+003	6,8699390E-001	2,0035865E+000
5,276852282229520E+003	6,8704104E-001	2,0073991E+000
5,276952282228318E+003	6,8708533E-001	2,0035865E+000
5,277052282227101E+003	6,8721479E-001	1,9946904E+000
5,277152282225899E+003	6,8721843E-001	2,0010448E+000
5,277252282224683E+003	6,8713123E-001	1,9940550E+000
5,277352282223466E+003	6,8699145E-001	1,9985032E+000
5,277452282222264E+003	6,8710864E-001	1,9985032E+000
5,277552282221048E+003	6,8718249E-001	1,9921488E+000
5,277652282219846E+003	6,8706566E-001	1,9953259E+000
5,277752282218629E+003	6,8707728E-001	2,0016801E+000
5,277852282217413E+003	6,8710721E-001	1,9985032E+000
5,277952282216211E+003	6,8722588E-001	2,0023158E+000
5,278052282214994E+003	6,8712574E-001	1,9978676E+000
5,278152282213792E+003	6,8710726E-001	1,9991385E+000
5,278252282212576E+003	6,8716335E-001	2,0004094E+000
5,278352282211359E+003	6,8713474E-001	2,0010448E+000
5,278452282210157E+003	6,8717098E-001	1,9991385E+000
5,278552282208941E+003	6,8707395E-001	2,0023158E+000
5,278652282207739E+003	6,8706518E-001	1,9953259E+000
5,278752282206522E+003	6,8709779E-001	1,9959613E+000
5,278852282205306E+003	6,8699110E-001	1,9978676E+000
5,278952282204104E+003	6,8708193E-001	1,9991385E+000
5,279052282202887E+003	6,8706787E-001	2,0029511E+000
5,279152282201685E+003	6,8709385E-001	2,0086701E+000
5,279252282200468E+003	6,8714541E-001	2,0048575E+000
5,279352282199252E+003	6,8710506E-001	1,9940550E+000
5,279452282198050E+003	6,8721384E-001	2,0054927E+000
5,279552282196833E+003	6,8710524E-001	2,0016801E+000
5,279652282195631E+003	6,8709177E-001	1,9997739E+000
5,279752282194415E+003	6,8726051E-001	2,0067637E+000
5,279852282193198E+003	6,8721980E-001	1,9991385E+000
5,279952282191996E+003	6,8703240E-001	2,0023158E+000
5,280052282190780E+003	6,8706876E-001	1,9972322E+000
5,280152282189578E+003	6,8711364E-001	2,0035865E+000
5,280252282188361E+003	6,8707627E-001	2,0061283E+000
5,280352282187145E+003	6,8702799E-001	2,0004094E+000
5,280452282185943E+003	6,8706411E-001	2,0016801E+000
5,280552282184726E+003	6,8711579E-001	2,0061283E+000
5,280652282183524E+003	6,8710011E-001	1,9985032E+000
5,280752282182308E+003	6,8718052E-001	2,0035865E+000
5,280852282181091E+003	6,8705624E-001	2,0035865E+000
5,280952282179889E+003	6,8709570E-001	1,9965969E+000
5,281052282178673E+003	6,8718529E-001	2,0086701E+000
5,281152282177471E+003	6,8723440E-001	1,9991385E+000
5,281252282176254E+003	6,8704724E-001	2,0010448E+000
5,281352282175038E+003	6,8708229E-001	1,9985032E+000
5,281452282173836E+003	6,8723804E-001	2,0035865E+000
5,281552282172619E+003	6,8709296E-001	2,0073991E+000
5,281652282171417E+003	6,8703872E-001	2,0042222E+000
5,281752282170200E+003	6,8716496E-001	1,9940550E+000
5,281852282168984E+003	6,8710536E-001	2,0029511E+000
5,281952282167782E+003	6,8716133E-001	1,9927841E+000
5,282052282166565E+003	6,8711185E-001	2,0099409E+000
5,282152282165363E+003	6,8712050E-001	1,9934196E+000
5,282252282164147E+003	6,8692935E-001	1,9997739E+000
5,282352282162930E+003	6,8713439E-001	2,0004094E+000
5,282452282161728E+003	6,8714094E-001	2,0023158E+000
5,282552282160512E+003	6,8715453E-001	2,0048575E+000
5,282652282159310E+003	6,8703711E-001	1,9946904E+000
5,282752282158093E+003	6,8710428E-001	1,9953259E+000
5,282852282156877E+003	6,8710893E-001	1,9965969E+000
5,282952282155675E+003	6,8710768E-001	1,9946904E+000
5,283052282154458E+003	6,8713093E-001	1,9991385E+000
5,283152282153256E+003	6,8714565E-001	2,0029511E+000
5,283252282152040E+003	6,8710965E-001	1,9934196E+000
5,283352282150823E+003	6,8720198E-001	2,0010448E+000
5,283452282149621E+003	6,8711090E-001	2,0048575E+000
5,283552282148405E+003	6,8716031E-001	1,9997739E+000
5,283652282147203E+003	6,8724644E-001	2,0004094E+000
5,283752282145986E+003	6,8720883E-001	1,9965969E+000
5,283852282144770E+003	6,8704242E-001	1,9985032E+000
5,283952282143568E+003	6,8725705E-001	1,9934196E+000
5,284052282142351E+003	6,8711817E-001	2,0023158E+000
5,284152282141149E+003	6,8713939E-001	1,9965969E+000
5,284252282139933E+003	6,8721569E-001	1,9965969E+000
5,284352282138716E+003	6,8715060E-001	1,9959613E+000
5,284452282137514E+003	6,8715006E-001	2,0061283E+000
5,284552282136297E+003	6,8709451E-001	1,9978676E+000
5,284652282135095E+003	6,8700147E-001	2,0010448E+000
5,284752282133879E+003	6,8701267E-001	1,9934196E+000
5,284852282132662E+003	6,8701291E-001	2,0042222E+000
5,284952282131460E+003	6,8713605E-001	1,9972322E+000
5,285052282130244E+003	6,8705171E-001	1,9946904E+000
5,285152282129042E+003	6,8706578E-001	2,0073991E+000
5,285252282127825E+003	6,8710643E-001	2,0093055E+000
5,285352282126609E+003	6,8714052E-001	2,0010448E+000
5,285452282125407E+003	6,8713158E-001	2,0016801E+000
5,285552282124190E+003	6,8706203E-001	2,0048575E+000
5,285652282122988E+003	6,8713999E-001	2,0010448E+000
5,285752282121772E+003	6,8721843E-001	1,9991385E+000
5,285852282120555E+003	6,8713975E-001	2,0023158E+000
5,285952282119353E+003	6,8724608E-001	2,0016801E+000
5,286052282118137E+003	6,8736559E-001	1,9953259E+000
5,286152282116935E+003	6,8711960E-001	1,9953259E+000
5,286252282115718E+003	6,8714237E-001	2,0054927E+000
5,286352282114502E+003	6,8714166E-001	1,9915133E+000
5,286452282113300E+003	6,8706107E-001	1,9934196E+000
5,286552282112083E+003	6,8716288E-001	2,0067637E+000
5,286652282110881E+003	6,8702668E-001	1,9997739E+000
5,286752282109665E+003	6,8709123E-001	2,0004094E+000
5,286852282108448E+003	6,8714786E-001	1,9934196E+000
5,286952282107246E+003	6,8716991E-001	2,0004094E+000
5,287052282106029E+003	6,8702537E-001	1,9902425E+000
5,287152282104827E+003	6,8706173E-001	1,9985032E+000
5,287252282103611E+003	6,8716276E-001	1,9978676E+000
5,287352282102394E+003	6,8715554E-001	1,9997739E+000
5,287452282101192E+003	6,8722713E-001	2,0035865E+000
5,287552282099976E+003	6,8713272E-001	1,9915133E+000
5,287652282098774E+003	6,8698251E-001	2,0143890E+000
5,287752282097557E+003	6,8719816E-001	2,0004094E+000
5,287852282096341E+003	6,8720210E-001	2,0010448E+000
5,287952282095139E+003	6,8710667E-001	1,9997739E+000
5,288052282093922E+003	6,8715996E-001	1,9934196E+000
5,288152282092720E+003	6,8702757E-001	2,0023158E+000
5,288252282091504E+003	6,8712956E-001	2,0054927E+000
5,288352282090287E+003	6,8714207E-001	1,9978676E+000
5,288452282089085E+003	6,8705183E-001	2,0048575E+000
5,288552282087869E+003	6,8714428E-001	1,9940550E+000
5,288652282086667E+003	6,8712252E-001	1,9997739E+000
5,288752282085450E+003	6,8713522E-001	1,9978676E+000
5,288852282084234E+003	6,8704462E-001	2,0010448E+000
5,288952282083032E+003	6,8716067E-001	1,9953259E+000
5,289052282081815E+003	6,8717593E-001	2,0048575E+000
5,289152282080613E+003	6,8698680E-001	2,0054927E+000
5,289252282079397E+003	6,8720990E-001	2,0029511E+000
5,289352282078180E+003	6,8706381E-001	2,0029511E+000
5,289452282076978E+003	6,8710482E-001	1,9978676E+000
5,289552282075761E+003	6,8711674E-001	2,0061283E+000
5,289652282074559E+003	6,8705904E-001	2,0061283E+000
5,289752282073343E+003	6,8716693E-001	1,9953259E+000
5,289852282072126E+003	6,8703556E-001	1,9934196E+000
5,289952282070924E+003	6,8705213E-001	1,9991385E+000
5,290052282069708E+003	6,8720096E-001	2,0054927E+000
5,290152282068506E+003	6,8723172E-001	2,0023158E+000
5,290252282067289E+003	6,8712622E-001	1,9959613E+000
5,290352282066073E+003	6,8713421E-001	2,0016801E+000
5,290452282064871E+003	6,8709725E-001	1,9978676E+000
5,290552282063654E+003	6,8714041E-001	2,0016801E+000
5,290652282062452E+003	6,8710542E-001	2,0042222E+000
5,290752282061236E+003	6,8719196E-001	2,0029511E+000
5,290852282060019E+003	6,8722636E-001	1,9965969E+000
5,290952282058817E+003	6,8708819E-001	2,0105762E+000
5,291052282057601E+003	6,8721008E-001	2,0016801E+000
5,291152282056399E+003	6,8713927E-001	2,0042222E+000
5,291252282055182E+003	6,8706948E-001	1,9959613E+000
5,291352282053966E+003	6,8719000E-001	2,0118473E+000
5,291452282052764E+003	6,8713605E-001	1,9978676E+000
5,291552282051547E+003	6,8699968E-001	2,0048575E+000
5,291652282050345E+003	6,8720210E-001	1,9959613E+000
5,291752282049129E+003	6,8701613E-001	1,9953259E+000
5,291852282047912E+003	6,8702108E-001	1,9959613E+000
5,291952282046710E+003	6,8712610E-001	1,9997739E+000
5,292052282045493E+003	6,8711174E-001	2,0035865E+000
5,292152282044292E+003	6,8709153E-001	2,0042222E+000
5,292252282043075E+003	6,8708104E-001	1,9997739E+000
5,292352282041858E+003	6,8710583E-001	1,9965969E+000
5,292452282040656E+003	6,8705785E-001	1,9921488E+000
5,292552282039440E+003	6,8712032E-001	1,9997739E+000
5,292652282038238E+003	6,8720567E-001	1,9972322E+000
5,292752282037021E+003	6,8710738E-001	1,9921488E+000
5,292852282035805E+003	6,8718410E-001	1,9927841E+000
5,292952282034603E+003	6,8708301E-001	2,0054927E+000
5,293052282033386E+003	6,8699747E-001	2,0004094E+000
5,293152282032184E+003	6,8717605E-001	2,0010448E+000
5,293252282030968E+003	6,8708611E-001	2,0023158E+000
5,293352282029751E+003	6,8716061E-001	1,9921488E+000
5,293452282028549E+003	6,8705231E-001	2,0004094E+000
5,293552282027333E+003	6,8711239E-001	1,9940550E+000
5,293652282026131E+003	6,8701881E-001	2,0042222E+000
5,293752282024914E+003	6,8709576E-001	1,9940550E+000
5,293852282023698E+003	6,8705273E-001	2,0048575E+000
5,293952282022496E+003	6,8703949E-001	1,9972322E+000
5,294052282021279E+003	6,8716270E-001	1,9959613E+000
5,294152282020077E+003	6,8710142E-001	1,9946904E+000
5,294252282018861E+003	6,8721777E-001	2,0042222E+000
5,294352282017644E+003	6,8713248E-001	2,0061283E+000
5,294452282016442E+003	6,8701261E-001	2,0010448E+000
5,294552282015226E+003	6,8715882E-001	1,9927841E+000
5,294652282014024E+003	6,8721020E-001	1,9946904E+000
5,294752282012807E+003	6,8715131E-001	1,9997739E+000
5,294852282011590E+003	6,8718672E-001	1,9991385E+000
5,294952282010388E+003	6,8721497E-001	2,0016801E+000
5,295052282009172E+003	6,8713790E-001	1,9915133E+000
5,295152282007970E+003	6,8716460E-001	1,9959613E+000
5,295252282006753E+003	6,8711400E-001	1,9972322E+000
5,295352282005537E+003	6,8723106E-001	2,0061283E+000
5,295452282004335E+003	6,8714082E-001	1,9997739E+000
5,295552282003118E+003	6,8712121E-001	1,9997739E+000
5,295652282001916E+003	6,8711913E-001	1,9978676E+000
5,295752282000700E+003	6,8706232E-001	1,9997739E+000
5,295852281999483E+003	6,8708193E-001	1,9889716E+000
5,295952281998281E+003	6,8709576E-001	1,9927841E+000
5,296052281997065E+003	6,8708777E-001	2,0023158E+000
5,296152281995863E+003	6,8704438E-001	1,9927841E+000
5,296252281994646E+003	6,8713093E-001	2,0016801E+000
5,296352281993430E+003	6,8714792E-001	2,0023158E+000
5,296452281992228E+003	6,8710446E-001	1,9997739E+000
5,296552281991011E+003	6,8714064E-001	1,9985032E+000
5,296652281989809E+003	6,8711036E-001	1,9997739E+000
5,296752281988593E+003	6,8705082E-001	1,9997739E+000
5,296852281987376E+003	6,8716002E-001	1,9985032E+000
5,296952281986174E+003	6,8699050E-001	1,9991385E+000
5,297052281984958E+003	6,8709058E-001	2,0054927E+000
5,297152281983756E+003	6,8709177E-001	1,9959613E+000
5,297252281982539E+003	6,8709385E-001	2,0010448E+000
5,297352281981322E+003	6,8715751E-001	2,0004094E+000
5,297452281980120E+003	6,8707377E-001	1,9934196E+000
5,297552281978904E+003	6,8710864E-001	1,9953259E+000
5,297652281977702E+003	6,8717396E-001	2,0042222E+000
5,297752281976485E+003	6,8713289E-001	1,9946904E+000
5,297852281975269E+003	6,8719643E-001	1,9921488E+000
5,297952281974067E+003	6,8719798E-001	1,9972322E+000
5,298052281972850E+003	6,8713546E-001	1,9991385E+000
5,298152281971648E+003	6,8704188E-001	1,9985032E+000
5,298252281970432E+003	6,8714446E-001	1,9959613E+000
5,298352281969215E+003	6,8708235E-001	1,9978676E+000
5,298452281968013E+003	6,8719780E-001	2,0086701E+000
5,298552281966797E+003	6,8720752E-001	1,9959613E+000
5,298652281965595E+003	6,8699247E-001	1,9940550E+000
5,298752281964378E+003	6,8716049E-001	1,9978676E+000
5,298852281963162E+003	6,8711233E-001	2,0010448E+000
5,298952281961960E+003	6,8712991E-001	2,0054927E+000
5,299052281960743E+003	6,8712795E-001	2,0048575E+000
5,299152281959541E+003	6,8714458E-001	1,9927841E+000
5,299252281958325E+003	6,8704468E-001	2,0004094E+000
5,299352281957108E+003	6,8720740E-001	1,9978676E+000
5,299452281955906E+003	6,8704712E-001	1,9965969E+000
5,299552281954690E+003	6,8706757E-001	1,9985032E+000
5,299652281953488E+003	6,8721527E-001	1,9978676E+000
5,299752281952271E+003	6,8710130E-001	2,0010448E+000
5,299852281951054E+003	6,8716526E-001	2,0004094E+000
5,299952281949852E+003	6,8713421E-001	2,0004094E+000
5,300052281948636E+003	6,8714267E-001	2,0016801E+000
5,300152281947434E+003	6,8714994E-001	1,9991385E+000
5,300252281946217E+003	6,8714172E-001	2,0086701E+000
5,300352281945001E+003	6,8722731E-001	1,9997739E+000
5,300452281943799E+003	6,8715954E-001	1,9997739E+000
5,300552281942582E+003	6,8709230E-001	1,9953259E+000
5,300652281941380E+003	6,8709779E-001	2,0010448E+000
5,300752281940164E+003	6,8705124E-001	2,0029511E+000
5,300852281938947E+003	6,8704015E-001	1,9985032E+000
5,300952281937745E+003	6,8710482E-001	1,9959613E+000
5,301052281936529E+003	6,8713510E-001	1,9927841E+000
5,301152281935327E+003	6,8707538E-001	2,0099409E+000
5,301252281934110E+003	6,8708640E-001	1,9972322E+000
5,301352281932894E+003	6,8710655E-001	1,9946904E+000
5,301452281931692E+003	6,8715882E-001	1,9997739E+000
5,301552281930475E+003	6,8716449E-001	1,9934196E+000
5,301652281929273E+003	6,8710929E-001	1,9959613E+000
5,301752281928057E+003	6,8693507E-001	2,0029511E+000
5,301852281926840E+003	6,8716228E-001	2,0023158E+000
5,301952281925638E+003	6,8720800E-001	2,0054927E+000
5,302052281924422E+003	6,8703079E-001	1,9959613E+000
5,302152281923220E+003	6,8709654E-001	1,9965969E+000
5,302252281922003E+003	6,8701273E-001	2,0042222E+000
5,302352281920786E+003	6,8711931E-001	1,9978676E+000
5,302452281919584E+003	6,8713069E-001	1,9934196E+000
5,302552281918368E+003	6,8732285E-001	1,9972322E+000
5,302652281917166E+003	6,8705267E-001	1,9978676E+000
5,302752281915949E+003	6,8717337E-001	1,9978676E+000
5,302852281914733E+003	6,8715721E-001	2,0016801E+000
5,302952281913531E+003	6,8711281E-001	2,0016801E+000
5,303052281912314E+003	6,8714345E-001	2,0029511E+000
5,303152281911112E+003	6,8728107E-001	1,9896070E+000
5,303252281909896E+003	6,8710238E-001	2,0035865E+000
5,303352281908679E+003	6,8704283E-001	1,9991385E+000
5,303452281907477E+003	6,8720686E-001	2,0042222E+000
5,303552281906261E+003	6,8704772E-001	1,9927841E+000
5,303652281905059E+003	6,8721980E-001	2,0023158E+000
5,303752281903842E+003	6,8711597E-001	1,9985032E+000
5,303852281902626E+003	6,8712163E-001	1,9991385E+000
5,303952281901424E+003	6,8706423E-001	1,9959613E+000
5,304052281900207E+003	6,8712634E-001	2,0016801E+000
5,304152281899005E+003	6,8711698E-001	1,9972322E+000
5,304252281897789E+003	6,8717080E-001	1,9934196E+000
5,304352281896572E+003	6,8708080E-001	2,0029511E+000
5,304452281895370E+003	6,8714428E-001	1,9934196E+000
5,304552281894154E+003	6,8717402E-001	1,9997739E+000
5,304652281892952E+003	6,8711305E-001	2,0035865E+000
5,304752281891735E+003	6,8715769E-001	1,9991385E+000
5,304852281890519E+003	6,8705958E-001	2,0054927E+000
5,304952281889317E+003	6,8707025E-001	2,0035865E+000
5,305052281888100E+003	6,8712306E-001	2,0023158E+000
5,305152281886898E+003	6,8713462E-001	1,9972322E+000
5,305252281885681E+003	6,8714702E-001	2,0004094E+000
5,305352281884465E+003	6,8719572E-001	2,0067637E+000
5,305452281883263E+003	6,8713421E-001	2,0004094E+000
5,305552281882046E+003	6,8706369E-001	1,9978676E+000
5,305652281880844E+003	6,8708950E-001	1,9959613E+000
5,305752281879628E+003	6,8700755E-001	2,0029511E+000
5,305852281878411E+003	6,8713737E-001	2,0048575E+000
5,305952281877209E+003	6,8703133E-001	1,9953259E+000
5,306052281875993E+003	6,8701577E-001	1,9965969E+000
5,306152281874791E+003	6,8718559E-001	2,0016801E+000
5,306252281873574E+003	6,8706280E-001	2,0067637E+000
5,306352281872358E+003	6,8706578E-001	2,0016801E+000
5,306452281871156E+003	6,8719339E-001	2,0093055E+000
5,306552281869939E+003	6,8718678E-001	2,0010448E+000
5,306652281868737E+003	6,8699813E-001	1,9959613E+000
5,306752281867521E+003	6,8710494E-001	1,9985032E+000
5,306852281866304E+003	6,8713939E-001	1,9978676E+000
5,306952281865102E+003	6,8703884E-001	1,9978676E+000
5,307052281863886E+003	6,8716162E-001	1,9978676E+000
5,307152281862684E+003	6,8719178E-001	2,0029511E+000
5,307252281861467E+003	6,8710667E-001	2,0073991E+000
5,307352281860251E+003	6,8716449E-001	1,9921488E+000
5,307452281859049E+003	6,8724030E-001	1,9972322E+000
5,307552281857832E+003	6,8712234E-001	2,0016801E+000
5,307652281856630E+003	6,8713164E-001	2,0054927E+000
5,307752281855413E+003	6,8711692E-001	2,0023158E+000
5,307852281854197E+003	6,8706340E-001	2,0010448E+000
5,307952281852995E+003	6,8714076E-001	2,0042222E+000
5,308052281851778E+003	6,8716025E-001	1,9991385E+000
5,308152281850576E+003	6,8718737E-001	2,0080347E+000
5,308252281849360E+003	6,8714708E-001	2,0067637E+000
5,308352281848143E+003	6,8716532E-001	2,0016801E+000
5,308452281846941E+003	6,8724996E-001	2,0048575E+000
5,308552281845725E+003	6,8713111E-001	1,9946904E+000
5,308652281844523E+003	6,8715280E-001	2,0035865E+000
5,308752281843306E+003	6,8714505E-001	1,9953259E+000
5,308852281842090E+003	6,8714637E-001	2,0061283E+000
5,308952281840888E+003	6,8705523E-001	2,0023158E+000
5,309052281839671E+003	6,8709552E-001	1,9991385E+000
5,309152281838469E+003	6,8705779E-001	1,9985032E+000
5,309252281837253E+003	6,8714035E-001	2,0054927E+000
5,309352281836036E+003	6,8713039E-001	1,9972322E+000
5,309452281834834E+003	6,8717980E-001	2,0048575E+000
5,309552281833618E+003	6,8710172E-001	1,9985032E+000
5,309652281832416E+003	6,8705189E-001	1,9991385E+000
5,309752281831199E+003	6,8701017E-001	1,9921488E+000
5,309852281829983E+003	6,8704414E-001	1,9953259E+000
5,309952281828781E+003	6,8708616E-001	2,0035865E+000
5,310052281827564E+003	6,8715632E-001	2,0080347E+000
5,310152281826362E+003	6,8720609E-001	1,9972322E+000
5,310252281825145E+003	6,8702376E-001	2,0086701E+000
5,310352281823929E+003	6,8704438E-001	2,0023158E+000
5,310452281822727E+003	6,8722659E-001	1,9934196E+000
5,310552281821510E+003	6,8710333E-001	2,0054927E+000
5,310652281820308E+003	6,8712097E-001	1,9991385E+000
5,310752281819092E+003	6,8720502E-001	2,0054927E+000
5,310852281817875E+003	6,8713480E-001	2,0016801E+000
5,310952281816673E+003	6,8717331E-001	1,9959613E+000
5,311052281815457E+003	6,8718809E-001	1,9883362E+000
5,311152281814255E+003	6,8701929E-001	1,9991385E+000
5,311252281813038E+003	6,8719947E-001	2,0093055E+000
5,311352281811822E+003	6,8730563E-001	2,0023158E+000
5,311452281810620E+003	6,8716908E-001	2,0023158E+000
5,311552281809403E+003	6,8717366E-001	2,0054927E+000
5,311652281808201E+003	6,8710965E-001	1,9902425E+000
5,311752281806985E+003	6,8706149E-001	2,0023158E+000
5,311852281805768E+003	6,8717021E-001	2,0029511E+000
5,311952281804566E+003	6,8707711E-001	2,0010448E+000
5,312052281803350E+003	6,8711185E-001	2,0042222E+000
5,312152281802148E+003	6,8709958E-001	2,0035865E+000
5,312252281800931E+003	6,8715578E-001	2,0023158E+000
5,312352281799715E+003	6,8721765E-001	2,0004094E+000
5,312452281798513E+003	6,8717837E-001	1,9978676E+000
5,312552281797296E+003	6,8709731E-001	2,0035865E+000
5,312652281796094E+003	6,8704140E-001	2,0029511E+000
5,312752281794877E+003	6,8717080E-001	2,0067637E+000
5,312852281793661E+003	6,8712616E-001	2,0054927E+000
5,312952281792459E+003	6,8705052E-001	2,0029511E+000
5,313052281791242E+003	6,8703514E-001	2,0073991E+000
5,313152281790040E+003	6,8720740E-001	2,0061283E+000
5,313252281788824E+003	6,8716860E-001	2,0042222E+000
5,313352281787607E+003	6,8703026E-001	2,0035865E+000
5,313452281786405E+003	6,8698066E-001	2,0048575E+000
5,313552281785189E+003	6,8717718E-001	2,0023158E+000
5,313652281783987E+003	6,8709880E-001	1,9946904E+000
5,313752281782770E+003	6,8714619E-001	2,0016801E+000
5,313852281781554E+003	6,8717593E-001	1,9915133E+000
5,313952281780352E+003	6,8731719E-001	2,0023158E+000
5,314052281779135E+003	6,8727112E-001	2,0016801E+000
5,314152281777933E+003	6,8729442E-001	1,9934196E+000
5,314252281776717E+003	6,8715882E-001	1,9959613E+000
5,314352281775500E+003	6,8700123E-001	1,9940550E+000
5,314452281774298E+003	6,8715060E-001	2,0010448E+000
5,314552281773082E+003	6,8712640E-001	2,0048575E+000
5,314652281771880E+003	6,8711615E-001	1,9870653E+000
5,314752281770663E+003	6,8710744E-001	1,9953259E+000
5,314852281769447E+003	6,8711478E-001	1,9997739E+000
5,314952281768245E+003	6,8714029E-001	1,9927841E+000
5,315052281767028E+003	6,8712282E-001	1,9953259E+000
5,315152281765826E+003	6,8721747E-001	1,9978676E+000
5,315252281764610E+003	6,8707085E-001	2,0048575E+000
5,315352281763393E+003	6,8715250E-001	2,0105762E+000
5,315452281762191E+003	6,8710321E-001	2,0073991E+000
5,315552281760974E+003	6,8709016E-001	1,9953259E+000
5,315652281759772E+003	6,8711662E-001	1,9978676E+000
5,315752281758556E+003	6,8708605E-001	1,9978676E+000
5,315852281757339E+003	6,8708521E-001	2,0035865E+000
5,315952281756137E+003	6,8700022E-001	2,0016801E+000
5,316052281754921E+003	6,8722433E-001	1,9991385E+000
5,316152281753719E+003	6,8706751E-001	2,0016801E+000
5,316252281752502E+003	6,8703103E-001	2,0080347E+000
5,316352281751286E+003	6,8710858E-001	1,9965969E+000
5,316452281750084E+003	6,8699723E-001	2,0061283E+000
5,316552281748867E+003	6,8719375E-001	1,9991385E+000
5,316652281747665E+003	6,8719119E-001	1,9965969E+000
5,316752281746449E+003	6,8702435E-001	1,9991385E+000
5,316852281745232E+003	6,8717378E-001	1,9991385E+000
5,316952281744030E+003	6,8717039E-001	1,9991385E+000
5,317052281742814E+003	6,8711060E-001	2,0016801E+000
5,317152281741612E+003	6,8700111E-001	1,9997739E+000
5,317252281740395E+003	6,8714708E-001	1,9997739E+000
5,317352281739179E+003	6,8714696E-001	1,9972322E+000
5,317452281737977E+003	6,8724054E-001	1,9991385E+000
5,317552281736760E+003	6,8722993E-001	2,0004094E+000
5,317652281735558E+003	6,8707639E-001	1,9896070E+000
5,317752281734342E+003	6,8723333E-001	2,0029511E+000
5,317852281733125E+003	6,8726325E-001	1,9965969E+000
5,317952281731923E+003	6,8731880E-001	2,0054927E+000
5,318052281730706E+003	6,8722385E-001	1,9959613E+000
5,318152281729504E+003	6,8693978E-001	2,0010448E+000
5,318252281728288E+003	6,8712372E-001	1,9927841E+000
5,318352281727071E+003	6,8714803E-001	2,0016801E+000
5,318452281725869E+003	6,8713832E-001	1,9978676E+000
5,318552281724653E+003	6,8713897E-001	2,0004094E+000
5,318652281723451E+003	6,8715376E-001	1,9972322E+000
5,318752281722234E+003	6,8712467E-001	1,9959613E+000
5,318852281721018E+003	6,8714553E-001	2,0054927E+000
5,318952281719816E+003	6,8718022E-001	1,9927841E+000
5,319052281718599E+003	6,8724942E-001	1,9991385E+000
5,319152281717397E+003	6,8714046E-001	1,9946904E+000
5,319252281716181E+003	6,8714869E-001	1,9959613E+000
5,319352281714964E+003	6,8717664E-001	2,0035865E+000
5,319452281713762E+003	6,8717724E-001	1,9965969E+000
5,319552281712546E+003	6,8722373E-001	2,0010448E+000
5,319652281711344E+003	6,8718082E-001	1,9965969E+000
