time/s	<Ewe/V>	I/mA	
6,267152270239778E+003	7,2829574E-001	1,9985032E+000
6,267252270238561E+003	7,2820985E-001	1,9908779E+000
6,267352270237345E+003	7,2837532E-001	1,9927841E+000
6,267452270236143E+003	7,2807741E-001	1,9883362E+000
6,267552270234926E+003	7,2803915E-001	1,9946904E+000
6,267652270233724E+003	7,2827393E-001	1,9934196E+000
6,267752270232508E+003	7,2830641E-001	1,9946904E+000
6,267852270231291E+003	7,2809613E-001	1,9978676E+000
6,267952270230089E+003	7,2815490E-001	1,9902425E+000
6,268052270228873E+003	7,2792321E-001	1,9902425E+000
6,268152270227671E+003	7,2821730E-001	1,9972322E+000
6,268252270226454E+003	7,2819960E-001	1,9908779E+000
6,268352270225238E+003	7,2829217E-001	1,9985032E+000
6,268452270224036E+003	7,2834045E-001	1,9915133E+000
6,268552270222819E+003	7,2826362E-001	1,9934196E+000
6,268652270221617E+003	7,2839940E-001	1,9877007E+000
6,268752270220401E+003	7,2859788E-001	1,9883362E+000
6,268852270219184E+003	7,2830355E-001	1,9927841E+000
6,268952270217982E+003	7,2828317E-001	1,9902425E+000
6,269052270216765E+003	7,2809005E-001	1,9927841E+000
6,269152270215563E+003	7,2823203E-001	1,9940550E+000
6,269252270214347E+003	7,2832322E-001	1,9953259E+000
6,269352270213130E+003	7,2813576E-001	1,9959613E+000
6,269452270211928E+003	7,2823280E-001	1,9978676E+000
6,269552270210712E+003	7,2796708E-001	1,9965969E+000
6,269652270209510E+003	7,2803921E-001	1,9902425E+000
6,269752270208293E+003	7,2857356E-001	1,9908779E+000
6,269852270207077E+003	7,2829390E-001	1,9978676E+000
6,269952270205875E+003	7,2822785E-001	1,9959613E+000
6,270052270204658E+003	7,2848356E-001	1,9915133E+000
6,270152270203456E+003	7,2820008E-001	1,9991385E+000
6,270252270202240E+003	7,2861123E-001	1,9915133E+000
6,270352270201023E+003	7,2829157E-001	1,9870653E+000
6,270452270199821E+003	7,2836602E-001	1,9857944E+000
6,270552270198605E+003	7,2816962E-001	1,9934196E+000
6,270652270197403E+003	7,2863019E-001	1,9959613E+000
6,270752270196186E+003	7,2865045E-001	1,9985032E+000
6,270852270194970E+003	7,2818685E-001	1,9896070E+000
6,270952270193768E+003	7,2839242E-001	1,9946904E+000
6,271052270192551E+003	7,2835511E-001	1,9921488E+000
6,271152270191349E+003	7,2823304E-001	1,9927841E+000
6,271252270190133E+003	7,2836894E-001	1,9953259E+000
6,271352270188916E+003	7,2832763E-001	1,9927841E+000
6,271452270187714E+003	7,2838789E-001	1,9972322E+000
6,271552270186497E+003	7,2831804E-001	1,9953259E+000
6,271652270185295E+003	7,2818851E-001	1,9972322E+000
6,271752270184079E+003	7,2863287E-001	1,9908779E+000
6,271852270182862E+003	7,2820735E-001	1,9934196E+000
6,271952270181660E+003	7,2828913E-001	1,9883362E+000
6,272052270180444E+003	7,2821689E-001	1,9946904E+000
6,272152270179242E+003	7,2846431E-001	1,9896070E+000
6,272252270178025E+003	7,2802234E-001	1,9877007E+000
6,272352270176809E+003	7,2867286E-001	1,9959613E+000
6,272452270175607E+003	7,2825670E-001	2,0023158E+000
6,272552270174390E+003	7,2837996E-001	1,9915133E+000
6,272652270173188E+003	7,2829139E-001	1,9883362E+000
6,272752270171972E+003	7,2822922E-001	1,9902425E+000
6,272852270170755E+003	7,2826827E-001	2,0042222E+000
6,272952270169553E+003	7,2825843E-001	1,9908779E+000
6,273052270168337E+003	7,2856241E-001	1,9959613E+000
6,273152270167135E+003	7,2831267E-001	1,9985032E+000
6,273252270165918E+003	7,2827691E-001	1,9908779E+000
6,273352270164702E+003	7,2824419E-001	1,9921488E+000
6,273452270163500E+003	7,2821289E-001	1,9870653E+000
6,273552270162283E+003	7,2869104E-001	1,9908779E+000
6,273652270161081E+003	7,2829533E-001	1,9877007E+000
6,273752270159865E+003	7,2862166E-001	1,9896070E+000
6,273852270158648E+003	7,2849441E-001	2,0010448E+000
6,273952270157446E+003	7,2845894E-001	1,9857944E+000
6,274052270156230E+003	7,2846198E-001	1,9985032E+000
6,274152270155028E+003	7,2839332E-001	1,9997739E+000
6,274252270153811E+003	7,2828692E-001	1,9915133E+000
6,274352270152594E+003	7,2829169E-001	1,9921488E+000
6,274452270151392E+003	7,2823983E-001	1,9921488E+000
6,274552270150176E+003	7,2831428E-001	1,9953259E+000
6,274652270148974E+003	7,2858757E-001	1,9959613E+000
6,274752270147757E+003	7,2821504E-001	1,9921488E+000
6,274852270146541E+003	7,2844929E-001	1,9978676E+000
6,274952270145339E+003	7,2780794E-001	1,9877007E+000
6,275052270144122E+003	7,2831547E-001	1,9946904E+000
6,275152270142920E+003	7,2827780E-001	1,9889716E+000
6,275252270141704E+003	7,2832030E-001	1,9915133E+000
6,275352270140487E+003	7,2829270E-001	1,9870653E+000
6,275452270139285E+003	7,2826481E-001	1,9902425E+000
6,275552270138069E+003	7,2841042E-001	1,9902425E+000
6,275652270136867E+003	7,2862172E-001	1,9940550E+000
6,275752270135650E+003	7,2840160E-001	1,9896070E+000
6,275852270134434E+003	7,2820580E-001	1,9991385E+000
6,275952270133232E+003	7,2820407E-001	1,9921488E+000
6,276052270132015E+003	7,2837651E-001	1,9864298E+000
6,276152270130813E+003	7,2813219E-001	1,9934196E+000
6,276252270129597E+003	7,2824818E-001	1,9985032E+000
6,276352270128380E+003	7,2875893E-001	1,9864298E+000
6,276452270127178E+003	7,2829872E-001	1,9889716E+000
6,276552270125962E+003	7,2818428E-001	1,9965969E+000
6,276652270124760E+003	7,2858822E-001	1,9953259E+000
6,276752270123543E+003	7,2831136E-001	1,9908779E+000
6,276852270122326E+003	7,2879714E-001	2,0080347E+000
6,276952270121124E+003	7,2842097E-001	1,9946904E+000
6,277052270119908E+003	7,2848821E-001	1,9997739E+000
6,277152270118706E+003	7,2837961E-001	1,9889716E+000
6,277252270117489E+003	7,2838110E-001	1,9838881E+000
6,277352270116273E+003	7,2816694E-001	1,9991385E+000
6,277452270115071E+003	7,2844970E-001	1,9908779E+000
6,277552270113854E+003	7,2836208E-001	1,9934196E+000
6,277652270112652E+003	7,2812718E-001	1,9889716E+000
6,277752270111436E+003	7,2833860E-001	1,9934196E+000
6,277852270110219E+003	7,2803414E-001	1,9946904E+000
6,277952270109017E+003	7,2844660E-001	1,9908779E+000
6,278052270107801E+003	7,2817451E-001	1,9953259E+000
6,278152270106599E+003	7,2842902E-001	1,9959613E+000
6,278252270105382E+003	7,2834074E-001	1,9864298E+000
6,278352270104166E+003	7,2857124E-001	1,9927841E+000
6,278452270102964E+003	7,2864288E-001	1,9851590E+000
6,278552270101747E+003	7,2839767E-001	1,9915133E+000
6,278652270100545E+003	7,2863752E-001	1,9896070E+000
6,278752270099329E+003	7,2837043E-001	1,9927841E+000
6,278852270098112E+003	7,2827232E-001	1,9908779E+000
6,278952270096910E+003	7,2818696E-001	1,9978676E+000
6,279052270095694E+003	7,2825480E-001	1,9915133E+000
6,279152270094492E+003	7,2811210E-001	1,9864298E+000
6,279252270093275E+003	7,2828084E-001	1,9953259E+000
6,279352270092058E+003	7,2853971E-001	1,9978676E+000
6,279452270090856E+003	7,2864425E-001	1,9889716E+000
6,279552270089640E+003	7,2824436E-001	1,9946904E+000
6,279652270088438E+003	7,2850072E-001	1,9877007E+000
6,279752270087221E+003	7,2831929E-001	1,9959613E+000
6,279852270086005E+003	7,2846800E-001	1,9851590E+000
6,279952270084803E+003	7,2846884E-001	1,9883362E+000
6,280052270083586E+003	7,2842461E-001	1,9978676E+000
6,280152270082384E+003	7,2859150E-001	1,9985032E+000
6,280252270081168E+003	7,2855091E-001	1,9877007E+000
6,280352270079951E+003	7,2859222E-001	1,9870653E+000
6,280452270078749E+003	7,2835332E-001	1,9896070E+000
6,280552270077533E+003	7,2832429E-001	1,9896070E+000
6,280652270076331E+003	7,2815830E-001	1,9902425E+000
6,280752270075114E+003	7,2817534E-001	1,9934196E+000
6,280852270073898E+003	7,2837478E-001	1,9883362E+000
6,280952270072696E+003	7,2887385E-001	1,9864298E+000
6,281052270071479E+003	7,2859359E-001	1,9940550E+000
6,281152270070277E+003	7,2821397E-001	1,9965969E+000
6,281252270069061E+003	7,2839129E-001	1,9908779E+000
6,281352270067844E+003	7,2821075E-001	1,9985032E+000
6,281452270066642E+003	7,2846413E-001	1,9959613E+000
6,281552270065426E+003	7,2837967E-001	1,9934196E+000
6,281652270064224E+003	7,2839922E-001	1,9940550E+000
6,281752270063007E+003	7,2831243E-001	1,9857944E+000
6,281852270061790E+003	7,2859412E-001	1,9915133E+000
6,281952270060588E+003	7,2851402E-001	1,9946904E+000
6,282052270059372E+003	7,2838014E-001	1,9819819E+000
6,282152270058170E+003	7,2855920E-001	1,9972322E+000
6,282252270056953E+003	7,2831345E-001	1,9940550E+000
6,282352270055737E+003	7,2844446E-001	1,9851590E+000
6,282452270054535E+003	7,2820520E-001	1,9896070E+000
6,282552270053318E+003	7,2830641E-001	1,9927841E+000
6,282652270052116E+003	7,2823471E-001	1,9908779E+000
6,282752270050900E+003	7,2821158E-001	1,9940550E+000
6,282852270049683E+003	7,2823393E-001	2,0010448E+000
6,282952270048481E+003	7,2823822E-001	1,9877007E+000
6,283052270047265E+003	7,2864228E-001	1,9972322E+000
6,283152270046063E+003	7,2851646E-001	2,0010448E+000
6,283252270044846E+003	7,2863394E-001	1,9934196E+000
6,283352270043630E+003	7,2828138E-001	1,9915133E+000
6,283452270042428E+003	7,2833389E-001	1,9864298E+000
6,283552270041211E+003	7,2851288E-001	1,9908779E+000
6,283652270040009E+003	7,2828162E-001	1,9908779E+000
6,283752270038793E+003	7,2816551E-001	1,9978676E+000
6,283852270037576E+003	7,2842765E-001	1,9870653E+000
6,283952270036374E+003	7,2822189E-001	1,9985032E+000
6,284052270035158E+003	7,2838116E-001	1,9940550E+000
6,284152270033956E+003	7,2828013E-001	1,9927841E+000
6,284252270032739E+003	7,2801727E-001	1,9889716E+000
6,284352270031522E+003	7,2863626E-001	2,0042222E+000
6,284452270030321E+003	7,2845519E-001	1,9902425E+000
6,284552270029104E+003	7,2825438E-001	1,9794401E+000
6,284652270027902E+003	7,2862458E-001	1,9927841E+000
6,284752270026685E+003	7,2854728E-001	1,9953259E+000
6,284852270025469E+003	7,2853214E-001	1,9851590E+000
6,284952270024267E+003	7,2838998E-001	2,0023158E+000
6,285052270023050E+003	7,2842318E-001	1,9864298E+000
6,285152270021848E+003	7,2820604E-001	1,9908779E+000
6,285252270020632E+003	7,2813064E-001	1,9927841E+000
6,285352270019415E+003	7,2840708E-001	2,0035865E+000
6,285452270018213E+003	7,2821110E-001	1,9877007E+000
6,285552270016997E+003	7,2879148E-001	1,9927841E+000
6,285652270015795E+003	7,2848725E-001	1,9927841E+000
6,285752270014578E+003	7,2820562E-001	1,9870653E+000
6,285852270013362E+003	7,2857755E-001	1,9921488E+000
6,285952270012160E+003	7,2836727E-001	1,9870653E+000
6,286052270010943E+003	7,2855455E-001	1,9845235E+000
6,286152270009741E+003	7,2818094E-001	1,9940550E+000
6,286252270008525E+003	7,2793728E-001	1,9959613E+000
6,286352270007308E+003	7,2815233E-001	1,9953259E+000
6,286452270006106E+003	7,2831446E-001	1,9851590E+000
6,286552270004890E+003	7,2820675E-001	1,9940550E+000
6,286652270003688E+003	7,2839481E-001	1,9959613E+000
6,286752270002471E+003	7,2827494E-001	1,9985032E+000
6,286852270001255E+003	7,2846150E-001	1,9927841E+000
6,286952270000053E+003	7,2848433E-001	1,9915133E+000
6,287052269998836E+003	7,2841746E-001	1,9851590E+000
6,287152269997634E+003	7,2827446E-001	2,0029511E+000
6,287252269996417E+003	7,2847033E-001	2,0016801E+000
6,287352269995201E+003	7,2846884E-001	1,9845235E+000
6,287452269993999E+003	7,2835976E-001	1,9934196E+000
6,287552269992782E+003	7,2855592E-001	1,9800756E+000
6,287652269991580E+003	7,2843814E-001	1,9953259E+000
6,287752269990364E+003	7,2850657E-001	1,9934196E+000
6,287852269989147E+003	7,2826338E-001	1,9883362E+000
6,287952269987945E+003	7,2849017E-001	1,9991385E+000
6,288052269986729E+003	7,2850889E-001	1,9857944E+000
6,288152269985527E+003	7,2838068E-001	1,9915133E+000
6,288252269984310E+003	7,2844714E-001	1,9972322E+000
6,288352269983094E+003	7,2831970E-001	1,9857944E+000
6,288452269981892E+003	7,2821552E-001	1,9927841E+000
6,288552269980675E+003	7,2821933E-001	1,9877007E+000
6,288652269979473E+003	7,2842228E-001	1,9864298E+000
6,288752269978257E+003	7,2835988E-001	1,9921488E+000
6,288852269977040E+003	7,2863984E-001	1,9883362E+000
6,288952269975838E+003	7,2833830E-001	1,9934196E+000
6,289052269974622E+003	7,2828478E-001	1,9946904E+000
6,289152269973420E+003	7,2826707E-001	1,9877007E+000
6,289252269972203E+003	7,2837198E-001	1,9940550E+000
6,289352269970987E+003	7,2836214E-001	1,9959613E+000
6,289452269969785E+003	7,2832733E-001	1,9991385E+000
6,289552269968568E+003	7,2822136E-001	1,9934196E+000
6,289652269967366E+003	7,2834182E-001	1,9959613E+000
6,289752269966149E+003	7,2820932E-001	1,9915133E+000
6,289852269964933E+003	7,2844917E-001	1,9940550E+000
6,289952269963731E+003	7,2844929E-001	1,9959613E+000
6,290052269962514E+003	7,2837013E-001	1,9921488E+000
6,290152269961312E+003	7,2825134E-001	1,9896070E+000
6,290252269960096E+003	7,2848105E-001	1,9959613E+000
6,290352269958879E+003	7,2824872E-001	1,9915133E+000
6,290452269957677E+003	7,2847998E-001	1,9927841E+000
6,290552269956461E+003	7,2846264E-001	1,9908779E+000
6,290652269955259E+003	7,2830766E-001	1,9902425E+000
6,290752269954042E+003	7,2836798E-001	1,9946904E+000
6,290852269952826E+003	7,2847676E-001	1,9940550E+000
6,290952269951624E+003	7,2866184E-001	1,9902425E+000
6,291052269950407E+003	7,2868484E-001	1,9877007E+000
6,291152269949205E+003	7,2847080E-001	1,9857944E+000
6,291252269947989E+003	7,2833127E-001	1,9985032E+000
6,291352269946772E+003	7,2858357E-001	1,9953259E+000
6,291452269945570E+003	7,2815299E-001	1,9940550E+000
6,291552269944354E+003	7,2825933E-001	1,9978676E+000
6,291652269943152E+003	7,2839129E-001	1,9915133E+000
6,291752269941935E+003	7,2831792E-001	1,9845235E+000
6,291852269940719E+003	7,2843945E-001	1,9902425E+000
6,291952269939517E+003	7,2821617E-001	1,9883362E+000
6,292052269938300E+003	7,2864097E-001	1,9908779E+000
6,292152269937098E+003	7,2843200E-001	1,9985032E+000
6,292252269935881E+003	7,2844869E-001	1,9927841E+000
6,292352269934665E+003	7,2822291E-001	1,9934196E+000
6,292452269933463E+003	7,2865456E-001	1,9953259E+000
6,292552269932246E+003	7,2832561E-001	1,9978676E+000
6,292652269931044E+003	7,2820091E-001	1,9946904E+000
6,292752269929828E+003	7,2842205E-001	1,9902425E+000
6,292852269928611E+003	7,2836304E-001	1,9864298E+000
6,292952269927409E+003	7,2844261E-001	1,9934196E+000
6,293052269926193E+003	7,2822273E-001	1,9864298E+000
6,293152269924991E+003	7,2813815E-001	1,9959613E+000
6,293252269923774E+003	7,2832000E-001	1,9851590E+000
6,293352269922558E+003	7,2831100E-001	1,9985032E+000
6,293452269921356E+003	7,2834617E-001	1,9921488E+000
6,293552269920139E+003	7,2844028E-001	1,9946904E+000
6,293652269918937E+003	7,2819942E-001	1,9946904E+000
6,293752269917721E+003	7,2844404E-001	1,9902425E+000
6,293852269916504E+003	7,2834986E-001	1,9889716E+000
6,293952269915302E+003	7,2841507E-001	1,9921488E+000
6,294052269914086E+003	7,2855693E-001	1,9877007E+000
6,294152269912884E+003	7,2795594E-001	1,9883362E+000
6,294252269911667E+003	7,2857559E-001	1,9991385E+000
6,294352269910451E+003	7,2848469E-001	1,9946904E+000
6,294452269909249E+003	7,2832561E-001	1,9889716E+000
6,294552269908032E+003	7,2811610E-001	1,9915133E+000
6,294652269906830E+003	7,2848147E-001	1,9864298E+000
6,294752269905614E+003	7,2806215E-001	1,9953259E+000
6,294852269904397E+003	7,2834331E-001	1,9940550E+000
6,294952269903195E+003	7,2823411E-001	1,9908779E+000
6,295052269901978E+003	7,2840118E-001	1,9934196E+000
6,295152269900776E+003	7,2838044E-001	1,9921488E+000
6,295252269899560E+003	7,2831291E-001	1,9953259E+000
6,295352269898343E+003	7,2818720E-001	1,9946904E+000
6,295452269897141E+003	7,2861618E-001	1,9972322E+000
6,295552269895925E+003	7,2858804E-001	1,9965969E+000
6,295652269894723E+003	7,2873974E-001	1,9908779E+000
6,295752269893506E+003	7,2867721E-001	1,9953259E+000
6,295852269892290E+003	7,2880775E-001	1,9927841E+000
6,295952269891088E+003	7,2850513E-001	1,9934196E+000
6,296052269889871E+003	7,2847503E-001	1,9921488E+000
6,296152269888669E+003	7,2860652E-001	1,9915133E+000
6,296252269887453E+003	7,2854638E-001	1,9972322E+000
6,296352269886236E+003	7,2841692E-001	1,9940550E+000
6,296452269885034E+003	7,2835034E-001	1,9978676E+000
6,296552269883818E+003	7,2838533E-001	1,9921488E+000
6,296652269882616E+003	7,2859716E-001	1,9985032E+000
6,296752269881399E+003	7,2850156E-001	1,9838881E+000
6,296852269880183E+003	7,2859812E-001	1,9864298E+000
6,296952269878981E+003	7,2824043E-001	1,9889716E+000
6,297052269877764E+003	7,2847730E-001	1,9959613E+000
6,297152269876562E+003	7,2830170E-001	1,9972322E+000
6,297252269875346E+003	7,2869116E-001	1,9927841E+000
6,297352269874129E+003	7,2859460E-001	2,0023158E+000
6,297452269872927E+003	7,2830158E-001	1,9927841E+000
6,297552269871710E+003	7,2827178E-001	1,9953259E+000
6,297652269870508E+003	7,2831124E-001	1,9883362E+000
6,297752269869292E+003	7,2823620E-001	1,9915133E+000
6,297852269868075E+003	7,2834826E-001	1,9908779E+000
6,297952269866873E+003	7,2859365E-001	1,9953259E+000
6,298052269865657E+003	7,2829849E-001	1,9953259E+000
6,298152269864455E+003	7,2855270E-001	1,9889716E+000
6,298252269863238E+003	7,2828686E-001	1,9857944E+000
6,298352269862022E+003	7,2830153E-001	1,9908779E+000
6,298452269860820E+003	7,2835302E-001	1,9921488E+000
6,298552269859603E+003	7,2841507E-001	1,9864298E+000
6,298652269858401E+003	7,2869945E-001	1,9934196E+000
6,298752269857185E+003	7,2818673E-001	1,9940550E+000
6,298852269855968E+003	7,2853613E-001	1,9877007E+000
6,298952269854766E+003	7,2840887E-001	1,9959613E+000
6,299052269853550E+003	7,2861850E-001	1,9896070E+000
6,299152269852348E+003	7,2870821E-001	1,9959613E+000
6,299252269851131E+003	7,2833008E-001	1,9997739E+000
6,299352269849915E+003	7,2835976E-001	2,0004094E+000
6,299452269848713E+003	7,2876167E-001	1,9896070E+000
6,299552269847496E+003	7,2812349E-001	1,9946904E+000
6,299652269846294E+003	7,2838712E-001	1,9959613E+000
6,299752269845078E+003	7,2869664E-001	1,9870653E+000
6,299852269843861E+003	7,2843802E-001	2,0029511E+000
6,299952269842659E+003	7,2838670E-001	1,9889716E+000
6,300052269841442E+003	7,2851700E-001	1,9965969E+000
6,300152269840240E+003	7,2871977E-001	1,9965969E+000
6,300252269839024E+003	7,2836792E-001	1,9877007E+000
6,300352269837807E+003	7,2858208E-001	1,9877007E+000
6,300452269836605E+003	7,2859859E-001	1,9934196E+000
6,300552269835389E+003	7,2871327E-001	1,9965969E+000
6,300652269834187E+003	7,2832215E-001	1,9965969E+000
6,300752269832970E+003	7,2864759E-001	1,9921488E+000
6,300852269831754E+003	7,2878069E-001	1,9946904E+000
6,300952269830552E+003	7,2841626E-001	1,9870653E+000
6,301052269829335E+003	7,2863072E-001	1,9934196E+000
6,301152269828133E+003	7,2844672E-001	1,9997739E+000
6,301252269826917E+003	7,2855157E-001	1,9946904E+000
6,301352269825700E+003	7,2865212E-001	1,9819819E+000
6,301452269824498E+003	7,2838145E-001	1,9864298E+000
6,301552269823282E+003	7,2833186E-001	1,9883362E+000
6,301652269822080E+003	7,2858149E-001	1,9896070E+000
6,301752269820863E+003	7,2859800E-001	1,9972322E+000
6,301852269819647E+003	7,2815359E-001	1,9965969E+000
6,301952269818445E+003	7,2846681E-001	1,9902425E+000
6,302052269817228E+003	7,2826958E-001	1,9927841E+000
6,302152269816026E+003	7,2848594E-001	1,9972322E+000
6,302252269814810E+003	7,2888124E-001	1,9896070E+000
6,302352269813593E+003	7,2852743E-001	1,9870653E+000
6,302452269812391E+003	7,2829062E-001	1,9908779E+000
6,302552269811174E+003	7,2880971E-001	1,9915133E+000
6,302652269809973E+003	7,2856677E-001	1,9985032E+000
6,302752269808756E+003	7,2869641E-001	1,9965969E+000
6,302852269807539E+003	7,2857881E-001	1,9883362E+000
6,302952269806337E+003	7,2831929E-001	1,9902425E+000
6,303052269805121E+003	7,2869784E-001	1,9940550E+000
6,303152269803919E+003	7,2845596E-001	1,9908779E+000
6,303252269802702E+003	7,2826892E-001	1,9883362E+000
6,303352269801486E+003	7,2807550E-001	2,0016801E+000
6,303452269800284E+003	7,2866583E-001	1,9934196E+000
6,303552269799067E+003	7,2843331E-001	2,0042222E+000
6,303652269797865E+003	7,2843581E-001	1,9953259E+000
6,303752269796649E+003	7,2844142E-001	1,9940550E+000
6,303852269795432E+003	7,2871900E-001	1,9921488E+000
6,303952269794230E+003	7,2852606E-001	1,9889716E+000
6,304052269793014E+003	7,2867841E-001	1,9965969E+000
6,304152269791812E+003	7,2821516E-001	1,9978676E+000
6,304252269790595E+003	7,2881341E-001	1,9902425E+000
6,304352269789379E+003	7,2845227E-001	1,9940550E+000
6,304452269788177E+003	7,2854143E-001	1,9857944E+000
6,304552269786960E+003	7,2832918E-001	1,9927841E+000
6,304652269785758E+003	7,2862136E-001	1,9946904E+000
6,304752269784542E+003	7,2835839E-001	1,9972322E+000
6,304852269783325E+003	7,2837311E-001	1,9877007E+000
6,304952269782123E+003	7,2862422E-001	1,9972322E+000
6,305052269780907E+003	7,2854471E-001	1,9985032E+000
6,305152269779705E+003	7,2855175E-001	1,9997739E+000
6,305252269778488E+003	7,2810167E-001	1,9915133E+000
6,305352269777271E+003	7,2833496E-001	1,9946904E+000
6,305452269776069E+003	7,2841007E-001	1,9883362E+000
6,305552269774853E+003	7,2831553E-001	1,9857944E+000
6,305652269773651E+003	7,2850686E-001	1,9953259E+000
6,305752269772434E+003	7,2864121E-001	1,9997739E+000
6,305852269771218E+003	7,2848529E-001	2,0023158E+000
6,305952269770016E+003	7,2867519E-001	1,9915133E+000
6,306052269768799E+003	7,2850728E-001	2,0023158E+000
6,306152269767597E+003	7,2870022E-001	1,9851590E+000
6,306252269766381E+003	7,2867209E-001	1,9959613E+000
6,306352269765164E+003	7,2864711E-001	1,9927841E+000
6,306452269763962E+003	7,2850227E-001	1,9921488E+000
6,306552269762746E+003	7,2846800E-001	1,9985032E+000
6,306652269761544E+003	7,2816658E-001	1,9857944E+000
6,306752269760327E+003	7,2848564E-001	1,9978676E+000
6,306852269759111E+003	7,2841978E-001	1,9908779E+000
6,306952269757909E+003	7,2820175E-001	1,9908779E+000
6,307052269756692E+003	7,2863811E-001	1,9934196E+000
6,307152269755490E+003	7,2892153E-001	1,9934196E+000
6,307252269754274E+003	7,2842723E-001	1,9857944E+000
6,307352269753057E+003	7,2831023E-001	1,9908779E+000
6,307452269751855E+003	7,2870326E-001	1,9946904E+000
6,307552269750639E+003	7,2795492E-001	1,9965969E+000
6,307652269749437E+003	7,2870028E-001	1,9991385E+000
6,307752269748220E+003	7,2857523E-001	1,9965969E+000
6,307852269747003E+003	7,2858459E-001	1,9896070E+000
6,307952269745801E+003	7,2848976E-001	1,9972322E+000
6,308052269744585E+003	7,2866684E-001	1,9896070E+000
6,308152269743383E+003	7,2862476E-001	1,9997739E+000
6,308252269742166E+003	7,2869432E-001	1,9940550E+000
6,308352269740950E+003	7,2850049E-001	1,9978676E+000
6,308452269739748E+003	7,2819018E-001	1,9851590E+000
6,308552269738531E+003	7,2864032E-001	1,9883362E+000
6,308652269737329E+003	7,2865492E-001	1,9959613E+000
6,308752269736113E+003	7,2881001E-001	1,9896070E+000
6,308852269734896E+003	7,2844934E-001	1,9927841E+000
6,308952269733694E+003	7,2858208E-001	1,9985032E+000
6,309052269732478E+003	7,2847688E-001	1,9934196E+000
6,309152269731276E+003	7,2817677E-001	1,9972322E+000
6,309252269730059E+003	7,2847462E-001	1,9889716E+000
6,309352269728843E+003	7,2824192E-001	1,9877007E+000
6,309452269727641E+003	7,2819519E-001	1,9946904E+000
6,309552269726424E+003	7,2872359E-001	1,9896070E+000
6,309652269725222E+003	7,2836334E-001	1,9908779E+000
6,309752269724006E+003	7,2852510E-001	1,9889716E+000
6,309852269722789E+003	7,2851282E-001	1,9934196E+000
6,309952269721587E+003	7,2858644E-001	1,9946904E+000
6,310052269720371E+003	7,2874260E-001	1,9889716E+000
6,310152269719169E+003	7,2830850E-001	1,9921488E+000
6,310252269717952E+003	7,2840863E-001	1,9908779E+000
6,310352269716735E+003	7,2836256E-001	1,9921488E+000
6,310452269715533E+003	7,2858441E-001	2,0010448E+000
6,310552269714317E+003	7,2837180E-001	1,9921488E+000
6,310652269713115E+003	7,2830653E-001	1,9921488E+000
6,310752269711898E+003	7,2861564E-001	1,9978676E+000
6,310852269710682E+003	7,2861409E-001	1,9953259E+000
6,310952269709480E+003	7,2867405E-001	1,9965969E+000
6,311052269708263E+003	7,2833180E-001	1,9883362E+000
6,311152269707061E+003	7,2850764E-001	1,9959613E+000
6,311252269705845E+003	7,2847378E-001	1,9978676E+000
6,311352269704628E+003	7,2835654E-001	1,9934196E+000
6,311452269703426E+003	7,2863626E-001	1,9953259E+000
6,311552269702210E+003	7,2852647E-001	1,9883362E+000
6,311652269701008E+003	7,2862649E-001	1,9953259E+000
6,311752269699791E+003	7,2845179E-001	1,9845235E+000
6,311852269698575E+003	7,2850585E-001	2,0048575E+000
6,311952269697373E+003	7,2836572E-001	1,9915133E+000
6,312052269696156E+003	7,2882754E-001	1,9877007E+000
6,312152269694954E+003	7,2834682E-001	1,9978676E+000
6,312252269693738E+003	7,2863740E-001	1,9985032E+000
6,312352269692521E+003	7,2839105E-001	1,9997739E+000
6,312452269691319E+003	7,2845775E-001	1,9902425E+000
6,312552269690103E+003	7,2879255E-001	1,9870653E+000
6,312652269688901E+003	7,2847170E-001	1,9915133E+000
6,312752269687684E+003	7,2836912E-001	1,9908779E+000
6,312852269686467E+003	7,2833091E-001	1,9991385E+000
6,312952269685265E+003	7,2837329E-001	2,0004094E+000
6,313052269684049E+003	7,2835368E-001	1,9857944E+000
6,313152269682847E+003	7,2865456E-001	1,9953259E+000
6,313252269681630E+003	7,2850984E-001	1,9959613E+000
6,313352269680414E+003	7,2865260E-001	1,9915133E+000
6,313452269679212E+003	7,2840595E-001	1,9902425E+000
6,313552269677995E+003	7,2863895E-001	1,9902425E+000
6,313652269676793E+003	7,2865117E-001	1,9902425E+000
6,313752269675577E+003	7,2861856E-001	1,9870653E+000
6,313852269674360E+003	7,2840995E-001	1,9927841E+000
6,313952269673158E+003	7,2864932E-001	2,0010448E+000
6,314052269671942E+003	7,2868377E-001	1,9915133E+000
6,314152269670740E+003	7,2848809E-001	1,9921488E+000
6,314252269669523E+003	7,2811401E-001	1,9864298E+000
6,314352269668307E+003	7,2865546E-001	1,9946904E+000
6,314452269667105E+003	7,2843015E-001	1,9978676E+000
6,314552269665888E+003	7,2849035E-001	1,9915133E+000
6,314652269664686E+003	7,2850788E-001	1,9953259E+000
6,314752269663470E+003	7,2828764E-001	2,0023158E+000
6,314852269662253E+003	7,2863358E-001	1,9965969E+000
6,314952269661051E+003	7,2815251E-001	1,9915133E+000
6,315052269659835E+003	7,2876513E-001	2,0054927E+000
6,315152269658633E+003	7,2840118E-001	1,9902425E+000
6,315252269657416E+003	7,2839361E-001	1,9889716E+000
