Ewe/V	<I>/mA	
7,4081200E-001	7,293737842733268E+000
7,4186778E-001	7,423067836602044E+000
7,4283421E-001	7,516266668599727E+000
7,4383461E-001	7,638136593189898E+000
7,4486673E-001	7,763260745610239E+000
7,4587035E-001	7,883187470590173E+000
7,4685687E-001	7,999005048047934E+000
7,4785507E-001	8,125350966542721E+000
7,4884379E-001	8,235746493009771E+000
7,4987066E-001	8,365356387532522E+000
7,5084019E-001	8,462174517227176E+000
7,5185537E-001	8,583522620722789E+000
7,5284731E-001	8,706788844194563E+000
7,5387001E-001	8,828467596753356E+000
7,5487030E-001	8,943840759974577E+000
7,5586742E-001	9,058985419486874E+000
7,5686461E-001	9,178835226227079E+000
7,5785857E-001	9,327576598950799E+000
7,5888658E-001	9,429459253811785E+000
7,5985402E-001	9,569269084065411E+000
7,6084477E-001	9,677379404133418E+000
7,6180804E-001	9,808427815940087E+000
7,6283598E-001	9,956285682394949E+000
7,6385009E-001	1,005600470385585E+001
7,6487803E-001	1,018610986100850E+001
7,6582956E-001	1,029790409257353E+001
7,6684695E-001	1,044905276032261E+001
7,6781458E-001	1,053460012712466E+001
7,6885194E-001	1,068189902039345E+001
7,6994729E-001	1,074997555045115E+001
7,7102977E-001	1,096527688742493E+001
7,7204067E-001	1,112556114691455E+001
7,7302301E-001	1,122938535002626E+001
7,7401912E-001	1,137725636903663E+001
7,7506405E-001	1,147528877009597E+001
7,7605057E-001	1,163295013908626E+001
7,7702546E-001	1,172925074726278E+001
7,7805662E-001	1,189420607794171E+001
7,7902400E-001	1,196941926298229E+001
7,8002125E-001	1,214714594959125E+001
7,8103817E-001	1,224577507319925E+001
7,8200382E-001	1,239613825995094E+001
7,8304130E-001	1,255309493106511E+001
7,8402156E-001	1,266238647834513E+001
7,8499532E-001	1,279910560759833E+001
7,8604138E-001	1,290683876697705E+001
7,8704166E-001	1,304083598038511E+001
7,8805804E-001	1,316239968624785E+001
7,8902769E-001	1,330494340409484E+001
7,9001945E-001	1,345241094879012E+001
7,9106116E-001	1,358392401549821E+001
7,9204029E-001	1,374387032604542E+001
7,9305232E-001	1,384617160088352E+001
7,9402077E-001	1,400775574164604E+001
7,9506367E-001	1,408939138474079E+001
7,9605657E-001	1,424902781080496E+001
7,9702502E-001	1,437558504932323E+001
7,9805827E-001	1,451071915429195E+001
7,9905969E-001	1,461720886387258E+001
8,0003458E-001	1,478637120080374E+001
8,0108273E-001	1,488049607914858E+001
8,0204493E-001	1,507142275652919E+001
8,0301017E-001	1,518367372780968E+001
8,0405092E-001	1,536940441150517E+001
8,0503422E-001	1,545051060404097E+001
8,0601227E-001	1,563352344757840E+001
8,0704874E-001	1,571960464045574E+001
8,0807251E-001	1,584667550715477E+001
8,0903023E-001	1,597003503865659E+001
8,1007314E-001	1,607304362631704E+001
8,1106609E-001	1,626491346597135E+001
8,1203890E-001	1,639719623070465E+001
8,1304240E-001	1,651762011045771E+001
8,1401300E-001	1,664866437622756E+001
8,1503451E-001	1,680614807370569E+001
8,1601995E-001	1,692284984329120E+001
8,1703955E-001	1,708508059294581E+001
8,1802285E-001	1,720232825646860E+001
8,1904447E-001	1,740157690718600E+001
8,2007360E-001	1,747124080363312E+001
8,2106423E-001	1,761220043262398E+001
8,2210279E-001	1,781095671586164E+001
8,2306308E-001	1,787811080496930E+001
8,2404405E-001	1,805308327369407E+001
8,2510597E-001	1,828619806823278E+001
8,2605642E-001	1,829548673997391E+001
8,2707697E-001	1,846990441667802E+001
8,2807732E-001	1,862419094223009E+001
8,2907873E-001	1,873008337596652E+001
8,3004844E-001	1,889851561479290E+001
8,3105087E-001	1,897674810710686E+001
8,3207548E-001	1,919397988665401E+001
8,3310246E-001	1,927799058055132E+001
8,3406031E-001	1,946341085731316E+001
8,3507556E-001	1,949999189430889E+001
8,3605045E-001	1,972479974456274E+001
8,3708483E-001	1,981990781311555E+001
8,3807230E-001	2,001204076848603E+001
8,3907372E-001	2,010772655285945E+001
8,4006673E-001	2,023752391338351E+001
8,4105217E-001	2,038365943199383E+001
8,4206206E-001	2,053112283531499E+001
8,4309423E-001	2,061024441673106E+001
8,4408087E-001	2,082899228110063E+001
8,4507167E-001	2,089815557935631E+001
8,4610170E-001	2,108957834159969E+001
8,4708941E-001	2,119168313249708E+001
8,4806949E-001	2,130820649794718E+001
8,4909534E-001	2,141670638579632E+001
8,5006386E-001	2,162760963459968E+001
8,5110027E-001	2,174904604982623E+001
8,5210270E-001	2,192007799402651E+001
8,5305959E-001	2,205562797736147E+001
8,5408640E-001	2,223272296211877E+001
8,5507941E-001	2,229713548824634E+001
8,5610527E-001	2,251710601769332E+001
8,5707372E-001	2,253032013158958E+001
8,5806990E-001	2,280358499721058E+001
8,5907447E-001	2,285901986403798E+001
8,6007482E-001	2,301889824529357E+001
8,6110801E-001	2,315837956299322E+001
8,6211896E-001	2,327386415085817E+001
8,6311060E-001	2,343996510733859E+001
8,6409956E-001	2,361283195613453E+001
8,6503834E-001	2,367764117658271E+001
8,6604929E-001	2,383308293827548E+001
8,6703062E-001	2,397937554391331E+001
8,6809570E-001	2,418625629718606E+001
8,6909705E-001	2,428585112500355E+001
8,7005919E-001	2,434472936499964E+001
8,7106699E-001	2,455808925493506E+001
8,7205249E-001	2,473759572549204E+001
8,7307090E-001	2,481265734504416E+001
8,7408185E-001	2,498995998643690E+001
8,7508965E-001	2,510337686606277E+001
8,7612605E-001	2,527594944354898E+001
8,7706697E-001	2,536846876002789E+001
8,7806410E-001	2,558296107245690E+001
8,7904966E-001	2,566493480167696E+001
8,8008296E-001	2,584868704921263E+001
8,8108218E-001	2,596385131833767E+001
8,8205808E-001	2,607883008429258E+001
8,8306493E-001	2,630954298410825E+001
8,8409913E-001	2,642217525657350E+001
8,8505608E-001	2,649648517410773E+001
8,8606489E-001	2,670742997236530E+001
8,8706094E-001	2,671675983902543E+001
8,8808030E-001	2,698188940251501E+001
8,8908714E-001	2,711437095049553E+001
8,9004081E-001	2,724976057854911E+001
8,9106447E-001	2,745086423338319E+001
8,9205742E-001	2,741239066296953E+001
8,9303011E-001	2,768613314304224E+001
8,9406341E-001	2,776670928093318E+001
8,9507967E-001	2,785042476086397E+001
8,9609700E-001	2,796118615219643E+001
8,9710903E-001	2,805196826149825E+001
8,9809352E-001	2,821638234104967E+001
8,9893693E-001	2,833500947149429E+001
8,9930308E-001	2,891322766817535E+001
