Ewe/V	<I>/mA
5,873600244522095E-001	5,537440478928435E-002
5,883593559265137E-001	5,613625630981334E-002
5,893533229827881E-001	5,692361979776994E-002
5,903345942497253E-001	5,774105522969553E-002
5,913805961608887E-001	5,863642177593087E-002
5,923787951469421E-001	5,956244337173933E-002
5,933748483657837E-001	6,050403204708532E-002
5,943444967269897E-001	6,152295591014001E-002
5,953723788261414E-001	6,256637830855294E-002
5,963588953018188E-001	6,368578453611096E-002
5,973539948463440E-001	6,480188068222092E-002
5,983681678771973E-001	6,603007711620057E-002
5,994035005569458E-001	6,731292352612539E-002
6,003667712211609E-001	6,865505843376857E-002
6,013681888580322E-001	7,007197918562524E-002
6,023738384246826E-001	7,152134293738910E-002
6,033645868301392E-001	7,305154947367619E-002
6,043946743011475E-001	7,466660388069590E-002
6,053314208984375E-001	7,636447847016159E-002
6,063709855079651E-001	7,816303778881206E-002
6,074052453041077E-001	8,003893546610158E-002
6,083726882934570E-001	8,194684335706404E-002
6,093863844871521E-001	8,399985764253798E-002
6,103808283805847E-001	8,613398771304348E-002
6,113154888153076E-001	8,839124878298277E-002
6,123741269111633E-001	9,077267095661989E-002
6,133585572242737E-001	9,328210717616203E-002
6,143684983253479E-001	9,592226210637378E-002
6,153635382652283E-001	9,871366991589681E-002
6,163427233695984E-001	1,016006064368939E-001
6,174095869064331E-001	1,047542070970935E-001
6,184749007225037E-001	1,081537068842608E-001
6,194912195205688E-001	1,114713716291128E-001
6,205095648765564E-001	1,150426153915083E-001
6,214342713356018E-001	1,186303174578864E-001
6,224545836448669E-001	1,224575979888658E-001
6,234459280967712E-001	1,265298029082640E-001
6,244611740112305E-001	1,307661874935695E-001
6,254763007164001E-001	1,352002439395341E-001
6,264914870262146E-001	1,398943777316486E-001
6,274760365486145E-001	1,447384534551519E-001
6,284381151199341E-001	1,498836696701225E-001
6,294459104537964E-001	1,552306567054758E-001
6,304611563682556E-001	1,608811805632957E-001
6,314507722854614E-001	1,667960238961874E-001
