C:\EC-lab data\Neethu\2024_10_01_Ni90Fe10_ZrO2\CV_ECSA\CV_ECSA_04_CV_C01.mpr
Ewe/V	<I>/mA
2,276817560195923E-001	-4,586584739121866E-003
2,267079204320908E-001	-4,780462957165166E-003
2,256916612386703E-001	-4,804677393419991E-003
2,246838659048080E-001	-4,633188675749488E-003
2,237004935741425E-001	-4,820114847259672E-003
2,226874232292175E-001	-4,812416646422592E-003
2,217231392860413E-001	-4,728005533656335E-003
2,206962555646896E-001	-4,950119572943834E-003
2,196736484766006E-001	-4,793479059218130E-003
2,187029719352722E-001	-4,851726765789644E-003
2,176835387945175E-001	-4,946632376635930E-003
2,167033553123474E-001	-4,806035816727686E-003
2,157263457775116E-001	-4,980736072159042E-003
2,146899104118347E-001	-4,961231132054086E-003
2,137044072151184E-001	-4,833673922096021E-003
2,127432972192764E-001	-5,126814949310041E-003
2,116856724023819E-001	-4,827215250568548E-003
2,106991261243820E-001	-5,041128854726483E-003
2,097146809101105E-001	-5,045937525816654E-003
2,087196409702301E-001	-4,963029807388206E-003
2,076874375343323E-001	-5,108392257776942E-003
2,067072540521622E-001	-5,082298172459955E-003
2,056994885206223E-001	-5,005656186565621E-003
2,046747505664825E-001	-5,241580486148825E-003
2,036955952644348E-001	-5,017432687762058E-003
2,026803791522980E-001	-5,154042946944364E-003
2,016821652650833E-001	-5,230057207275721E-003
2,006934732198715E-001	-5,051365238614380E-003
1,996793299913406E-001	-5,279048209760925E-003
1,987086981534958E-001	-5,109747119099131E-003
1,977327466011047E-001	-5,201843997686698E-003
1,967206895351410E-001	-5,287779182253871E-003
1,956736743450165E-001	-5,229966679811075E-003
1,947136372327805E-001	-5,228990600800072E-003
1,936984509229660E-001	-5,377423586145992E-003
1,927235573530197E-001	-5,197601407012840E-003
1,916616708040237E-001	-5,372124739450403E-003
1,906750947237015E-001	-5,348000751837396E-003
1,897224932909012E-001	-5,253314532132593E-003
1,887083500623703E-001	-5,480653103101439E-003
1,877546906471252E-001	-5,331199757266508E-003
1,866874694824219E-001	-5,387224648681382E-003
1,857645660638809E-001	-5,371399729483525E-003
1,847143620252609E-001	-5,424679548822364E-003
1,837214529514313E-001	-5,437015091350353E-003
1,826988309621811E-001	-5,535275059325301E-003
1,817080229520798E-001	-5,345708602463750E-003
1,806567162275314E-001	-5,646916044093390E-003
1,796956360340118E-001	-5,460027102041402E-003
1,786783188581467E-001	-5,525157687063464E-003
1,777002364397049E-001	-5,642669931451863E-003
1,766776144504547E-001	-5,430630774046381E-003
1,756539195775986E-001	-5,667022342499342E-003
1,747267693281174E-001	-5,590725101178043E-003
1,737168729305267E-001	-5,531987440109395E-003
1,727175712585449E-001	-5,639404891149336E-003
1,717172265052795E-001	-5,631768698448364E-003
1,707052141427994E-001	-5,627648127604801E-003
1,697059124708176E-001	-5,759930869519134E-003
1,686970740556717E-001	-5,590537941720347E-003
1,676850467920303E-001	-5,782465061201919E-003
1,667048484086990E-001	-5,694909916201127E-003
1,656875312328339E-001	-5,691791784758801E-003
1,646797508001328E-001	-5,854349924548918E-003
1,636571288108826E-001	-5,703806879561531E-003
1,626928299665451E-001	-5,775003969271567E-003
1,616691499948502E-001	-5,868733280901019E-003
1,606878936290741E-001	-5,701946899029683E-003
1,597013473510742E-001	-5,878532472302633E-003
1,587444692850113E-001	-5,856601231951364E-003
1,576910763978958E-001	-5,788782324493189E-003
1,567193716764450E-001	-5,990305728725290E-003
1,557275056838989E-001	-5,841682137138877E-003
1,547070145606995E-001	-5,859200680586360E-003
1,537448465824127E-001	-5,977710557393323E-003
1,526797711849213E-001	-5,861644608456909E-003
1,517282277345657E-001	-6,025463808327905E-003
1,507119536399841E-001	-5,982196954492897E-003
1,496904045343399E-001	-5,917878227693199E-003
1,487292945384979E-001	-6,117313120840732E-003
1,477215141057968E-001	-5,882545099060138E-003
1,467020511627197E-001	-6,094041206476206E-003
1,457165479660034E-001	-6,052638870945251E-003
1,447108983993530E-001	-6,031069982176028E-003
1,437084376811981E-001	-6,127545775800367E-003
1,427229493856430E-001	-6,129934842950491E-003
1,416716575622559E-001	-6,014168211954194E-003
1,406808495521545E-001	-6,265553117878436E-003
1,397346109151840E-001	-6,040550704912856E-003
1,386684775352478E-001	-6,208378999063915E-003
1,376713365316391E-001	-6,245354984356591E-003
1,366879492998123E-001	-6,079742660302956E-003
1,356939375400543E-001	-6,318965296587611E-003
1,347180008888245E-001	-6,109034643789816E-003
1,337208300828934E-001	-6,265345936198052E-003
1,327629089355469E-001	-6,311164402076325E-003
1,317137628793716E-001	-6,204824230533409E-003
1,306996196508408E-001	-6,352211664003904E-003
1,297342628240585E-001	-6,324175282012831E-003
1,286999732255936E-001	-6,267949513130571E-003
1,277155429124832E-001	-6,427136249840235E-003
1,266929209232330E-001	-6,378840177704725E-003
1,256883144378662E-001	-6,264539813047205E-003
1,247166022658348E-001	-6,536598217482779E-003
1,237088292837143E-001	-6,297377442630602E-003
1,226405948400497E-001	-6,460219698055866E-003
1,217357218265533E-001	-6,387005496637552E-003
1,207406669855118E-001	-6,421768912130352E-003
1,197042390704155E-001	-6,519106053423832E-003
1,187325417995453E-001	-6,500366584886152E-003
1,176717281341553E-001	-6,417321029503993E-003
1,166862174868584E-001	-6,641092322145901E-003
1,157198175787926E-001	-6,437575934897827E-003
1,146876439452171E-001	-6,569045141885789E-003
1,137222871184349E-001	-6,621868627310790E-003
1,127070933580399E-001	-6,496863453826805E-003
1,117088571190834E-001	-6,655146959221592E-003
1,107021346688271E-001	-6,633275819897061E-003
1,096954122185707E-001	-6,542916888267609E-003
1,087279617786407E-001	-6,655555167930670E-003
1,077169999480248E-001	-6,637357164840439E-003
1,067261919379234E-001	-6,668146890054530E-003
1,056908369064331E-001	-6,725427268975157E-003
1,047265529632568E-001	-6,653834574131498E-003
1,037240847945213E-001	-6,779142040613778E-003
1,026887148618698E-001	-6,656549282019517E-003
1,017562597990036E-001	-6,747583393007511E-003
1,006646826863289E-001	-6,832644735873611E-003
9,970887750387192E-002	-6,729028190117472E-003
9,868413209915161E-002	-6,800256403948851E-003
9,768801927566528E-002	-6,877835705785790E-003
9,670889377593994E-002	-6,717523954042272E-003
9,575308859348297E-002	-6,885638272554673E-003
9,474213421344757E-002	-6,874438401104657E-003
9,369298070669174E-002	-6,797416260572675E-003
9,270112216472626E-002	-7,013294771443052E-003
9,168590605258942E-002	-6,821734929770951E-003
9,071950614452362E-002	-6,971883334901785E-003
8,971916139125824E-002	-6,955742019070149E-003
8,871349692344666E-002	-6,913630454315950E-003
8,771420270204544E-002	-7,023553745966638E-003
8,671067655086517E-002	-7,009387961766644E-003
8,574639260768890E-002	-6,903114982479669E-003
8,472482115030289E-002	-7,167784941783681E-003
8,377538621425629E-002	-6,877702940578767E-003
8,273154497146606E-002	-7,132453278447602E-003
8,170998096466064E-002	-7,053406582498478E-003
8,072553575038910E-002	-7,058365071619249E-003
7,972624152898788E-002	-7,144358868471423E-003
7,877787202596664E-002	-7,135546667591836E-003
7,770644873380661E-002	-7,063037640667361E-003
7,671882957220078E-002	-7,310057803503384E-003
7,576939463615417E-002	-7,071312729951595E-003
7,467568665742874E-002	-7,200028172115264E-003
7,369443029165268E-002	-7,285275877317560E-003
7,268664985895157E-002	-7,117737642046297E-003
7,173191010951996E-002	-7,312264898145154E-003
7,070080190896988E-002	-7,151984711931091E-003
6,973333656787872E-002	-7,267631177657850E-003
6,875207275152206E-002	-7,328657106376743E-003
6,770823895931244E-002	-7,272105373784948E-003
6,669727712869644E-002	-7,281101874670820E-003
6,567570567131042E-002	-7,434562654250618E-003
6,470081210136414E-002	-7,225604390340673E-003
6,372857838869095E-002	-7,447897344263738E-003
6,332283467054367E-002	-7,234296295791864E-003
6,318917125463486E-002	-7,235187571495771E-003
6,320826709270477E-002	-6,922713480889797E-003
6,362938880920410E-002	4,685064799995670E-004
6,497874110937119E-002	-2,544818758931595E-003
6,584861874580383E-002	1,403883716041797E-003
6,685745716094971E-002	-1,639564403490101E-003
6,797555834054947E-002	9,910039424288683E-004
6,885816156864166E-002	-4,967267058443884E-004
6,995929777622223E-002	5,245770874530032E-004
7,085780054330826E-002	3,087959209540584E-004
7,194939255714417E-002	2,506101944277379E-004
